user_id,edad,genero,nivel_ingresos,nivel_educativo,intereses,tipo_suscripcion,categoria_cliente,ubicacion,dispositivo,frecuencia_login
2567,49,Prefiero no decir,Alto,Postgrado,"Salud, Desarrollo Personal, Deportes",Free,Oro,Suburbio,Móvil,Mensual
2568,43,No Binario,Alto,Doctorado,Desarrollo Personal,Premium,Bronce,Suburbio,Móvil,Mensual
2569,56,No Binario,Medio,Doctorado,Nutrición,Free,Bronce,Ciudad,Tablet,Semanal
2570,51,Femenino,Medio,Postgrado,Bienestar Mental,VIP,Bronce,Rural,PC,Diaria
2571,44,Prefiero no decir,Medio,Secundaria,"Deportes, Mascotas",Premium,Bronce,Suburbio,Tablet,Mensual
2572,31,Prefiero no decir,Bajo,Doctorado,"Nutrición, Familia, Desarrollo Personal",Free,Plata,Ciudad,PC,Mensual
2573,24,Femenino,Medio,Universidad,"Nutrición, Desarrollo Personal, Deportes",Free,Bronce,Rural,PC,Mensual
2574,31,Prefiero no decir,Bajo,Doctorado,"Salud, Familia",Premium,Oro,Suburbio,PC,Diaria
2575,64,Femenino,Bajo,Doctorado,"Familia, Salud, Desarrollo Personal",Free,Plata,Rural,Móvil,Mensual
2576,32,Prefiero no decir,Bajo,Doctorado,"Bienestar Mental, Salud, Nutrición",Premium,Plata,Ciudad,Móvil,Mensual
2577,61,Masculino,Medio,Postgrado,"Deportes, Nutrición, Desarrollo Personal",VIP,Plata,Rural,Móvil,Mensual
2578,41,Masculino,Alto,Secundaria,"Bienestar Mental, Salud",VIP,Oro,Suburbio,Móvil,Mensual
2579,32,No Binario,Alto,Doctorado,"Familia, Desarrollo Personal, Mascotas",Premium,Plata,Suburbio,Móvil,Diaria
2580,51,No Binario,Medio,Doctorado,"Salud, Nutrición, Familia",VIP,Bronce,Suburbio,Tablet,Diaria
2581,18,Prefiero no decir,Alto,Doctorado,"Salud, Nutrición, Familia",Free,Bronce,Rural,PC,Mensual
2582,36,No Binario,Alto,Universidad,Deportes,Premium,Plata,Rural,Móvil,Semanal
2583,23,No Binario,Bajo,Universidad,"Desarrollo Personal, Bienestar Mental",Free,Plata,Rural,PC,Semanal
2584,43,Prefiero no decir,Bajo,Doctorado,"Desarrollo Personal, Nutrición, Salud",VIP,Bronce,Suburbio,PC,Mensual
2585,52,Prefiero no decir,Bajo,Postgrado,"Salud, Bienestar Mental",VIP,Bronce,Ciudad,Móvil,Semanal
2586,38,No Binario,Alto,Postgrado,"Bienestar Mental, Salud",VIP,Oro,Ciudad,PC,Semanal
2587,48,No Binario,Alto,Doctorado,"Familia, Deportes, Mascotas",Premium,Plata,Ciudad,Tablet,Mensual
2588,34,Prefiero no decir,Medio,Secundaria,"Mascotas, Salud, Bienestar Mental",VIP,Plata,Ciudad,PC,Diaria
2589,25,Femenino,Alto,Universidad,Familia,Premium,Plata,Rural,Tablet,Mensual
2590,22,No Binario,Alto,Doctorado,Desarrollo Personal,Premium,Oro,Ciudad,Móvil,Mensual
2591,32,Prefiero no decir,Medio,Secundaria,"Salud, Familia, Mascotas",Premium,Oro,Suburbio,Móvil,Mensual
2592,45,Masculino,Alto,Postgrado,Mascotas,Free,Bronce,Ciudad,PC,Diaria
2593,50,No Binario,Alto,Universidad,Mascotas,Premium,Plata,Suburbio,Móvil,Mensual
2594,38,Masculino,Alto,Doctorado,"Bienestar Mental, Familia, Deportes",Free,Oro,Suburbio,Móvil,Mensual
2595,28,Femenino,Medio,Doctorado,"Nutrición, Mascotas",VIP,Oro,Suburbio,Móvil,Mensual
2596,40,Femenino,Medio,Secundaria,"Nutrición, Salud, Familia",Premium,Plata,Rural,Móvil,Mensual
2597,48,Femenino,Alto,Doctorado,Desarrollo Personal,Free,Plata,Suburbio,PC,Diaria
2598,46,Masculino,Bajo,Postgrado,Deportes,Premium,Plata,Ciudad,PC,Semanal
2599,30,No Binario,Bajo,Postgrado,Familia,Premium,Oro,Ciudad,Móvil,Diaria
2600,45,No Binario,Bajo,Doctorado,Mascotas,Free,Oro,Suburbio,PC,Diaria
2601,55,No Binario,Medio,Universidad,Mascotas,Premium,Oro,Ciudad,PC,Diaria
2602,62,No Binario,Alto,Postgrado,"Familia, Desarrollo Personal, Salud",Premium,Plata,Ciudad,Tablet,Mensual
2603,54,Prefiero no decir,Bajo,Postgrado,"Deportes, Bienestar Mental",Free,Oro,Rural,PC,Diaria
2604,20,Masculino,Medio,Postgrado,Desarrollo Personal,VIP,Plata,Suburbio,Tablet,Diaria
2605,24,Masculino,Bajo,Postgrado,"Mascotas, Bienestar Mental, Salud",Premium,Plata,Ciudad,PC,Mensual
2606,18,Femenino,Bajo,Universidad,"Salud, Deportes",Premium,Bronce,Rural,PC,Semanal
2607,39,Prefiero no decir,Medio,Postgrado,"Nutrición, Desarrollo Personal, Bienestar Mental",VIP,Plata,Ciudad,Móvil,Mensual
2608,54,Masculino,Medio,Doctorado,"Bienestar Mental, Desarrollo Personal",Free,Plata,Suburbio,PC,Diaria
2609,60,No Binario,Alto,Doctorado,Bienestar Mental,Free,Bronce,Ciudad,Móvil,Mensual
2610,42,Prefiero no decir,Alto,Postgrado,"Nutrición, Salud, Bienestar Mental",Free,Plata,Ciudad,Móvil,Semanal
2611,23,Femenino,Medio,Doctorado,"Desarrollo Personal, Nutrición",Free,Plata,Rural,Tablet,Mensual
2612,34,Prefiero no decir,Medio,Universidad,"Nutrición, Desarrollo Personal, Deportes",VIP,Oro,Ciudad,PC,Mensual
2613,61,Masculino,Bajo,Doctorado,"Bienestar Mental, Salud",VIP,Plata,Suburbio,Móvil,Semanal
2614,57,Masculino,Medio,Doctorado,"Nutrición, Familia, Deportes",VIP,Bronce,Ciudad,Tablet,Diaria
2615,59,Femenino,Bajo,Universidad,"Deportes, Nutrición",Free,Bronce,Ciudad,Tablet,Diaria
2616,29,No Binario,Medio,Universidad,Familia,Free,Bronce,Ciudad,PC,Semanal
2617,49,Prefiero no decir,Medio,Secundaria,"Desarrollo Personal, Bienestar Mental",VIP,Oro,Rural,PC,Semanal
2618,23,Femenino,Bajo,Doctorado,"Nutrición, Desarrollo Personal",VIP,Plata,Rural,PC,Diaria
2619,49,Prefiero no decir,Medio,Universidad,Mascotas,Free,Oro,Rural,Móvil,Diaria
2620,34,Femenino,Bajo,Doctorado,Deportes,VIP,Plata,Ciudad,Móvil,Semanal
2621,46,Femenino,Alto,Doctorado,"Bienestar Mental, Salud, Desarrollo Personal",Free,Plata,Rural,PC,Semanal
2622,31,No Binario,Bajo,Universidad,"Salud, Deportes, Nutrición",Premium,Plata,Ciudad,PC,Mensual
2623,53,No Binario,Alto,Secundaria,Nutrición,Premium,Plata,Rural,PC,Diaria
2624,38,Masculino,Alto,Postgrado,"Desarrollo Personal, Bienestar Mental, Deportes",Free,Oro,Suburbio,Tablet,Mensual
2625,19,Masculino,Alto,Secundaria,"Desarrollo Personal, Familia",VIP,Plata,Ciudad,PC,Semanal
2626,43,Masculino,Bajo,Secundaria,Deportes,Premium,Bronce,Rural,Tablet,Semanal
2627,59,Masculino,Alto,Postgrado,Mascotas,Free,Plata,Ciudad,PC,Diaria
2628,61,Femenino,Bajo,Postgrado,"Nutrición, Salud, Deportes",Free,Bronce,Suburbio,PC,Semanal
2629,50,Femenino,Bajo,Doctorado,"Salud, Familia",Premium,Bronce,Suburbio,PC,Semanal
2630,49,Prefiero no decir,Bajo,Doctorado,"Familia, Salud",Free,Bronce,Rural,PC,Semanal
2631,20,No Binario,Medio,Universidad,"Nutrición, Desarrollo Personal, Deportes",VIP,Oro,Rural,PC,Diaria
2632,37,Masculino,Medio,Doctorado,"Nutrición, Mascotas, Desarrollo Personal",VIP,Oro,Ciudad,PC,Semanal
2633,23,No Binario,Medio,Secundaria,Familia,Premium,Oro,Ciudad,Tablet,Semanal
2634,40,Femenino,Bajo,Postgrado,Bienestar Mental,Premium,Oro,Ciudad,Móvil,Mensual
2635,51,No Binario,Medio,Doctorado,Mascotas,Free,Bronce,Rural,PC,Semanal
2636,63,No Binario,Bajo,Universidad,Nutrición,VIP,Oro,Rural,Móvil,Semanal
2637,26,Femenino,Medio,Doctorado,"Bienestar Mental, Deportes, Desarrollo Personal",Free,Plata,Rural,Móvil,Diaria
2638,30,Masculino,Medio,Postgrado,"Familia, Bienestar Mental, Desarrollo Personal",Premium,Plata,Suburbio,PC,Mensual
2639,40,No Binario,Bajo,Universidad,"Nutrición, Deportes",VIP,Plata,Rural,PC,Semanal
2640,32,No Binario,Bajo,Secundaria,Familia,Free,Oro,Rural,Móvil,Semanal
2641,19,No Binario,Medio,Postgrado,Desarrollo Personal,VIP,Bronce,Rural,Tablet,Semanal
2642,38,Femenino,Medio,Secundaria,"Familia, Bienestar Mental, Deportes",Premium,Bronce,Rural,Móvil,Semanal
2643,42,Masculino,Alto,Doctorado,"Mascotas, Desarrollo Personal",Free,Oro,Rural,PC,Semanal
2644,50,No Binario,Medio,Secundaria,"Desarrollo Personal, Mascotas",VIP,Bronce,Ciudad,PC,Mensual
2645,45,Prefiero no decir,Medio,Doctorado,"Mascotas, Salud",Free,Bronce,Rural,PC,Diaria
2646,45,No Binario,Bajo,Secundaria,Desarrollo Personal,VIP,Oro,Ciudad,Móvil,Mensual
2647,25,Femenino,Medio,Universidad,Deportes,VIP,Bronce,Rural,Tablet,Diaria
2648,36,Prefiero no decir,Medio,Universidad,Desarrollo Personal,VIP,Oro,Rural,Tablet,Diaria
2649,39,Masculino,Medio,Secundaria,Desarrollo Personal,VIP,Plata,Rural,PC,Diaria
2650,37,Prefiero no decir,Medio,Doctorado,"Desarrollo Personal, Mascotas",Free,Plata,Suburbio,PC,Diaria
2651,53,No Binario,Medio,Secundaria,Salud,Free,Bronce,Suburbio,Tablet,Mensual
2652,47,No Binario,Alto,Postgrado,"Mascotas, Deportes",Premium,Bronce,Ciudad,Tablet,Semanal
2653,19,Prefiero no decir,Medio,Doctorado,Bienestar Mental,Free,Oro,Suburbio,Tablet,Diaria
2654,57,Prefiero no decir,Alto,Universidad,"Familia, Mascotas",Premium,Bronce,Suburbio,PC,Mensual
2655,50,Prefiero no decir,Medio,Postgrado,"Bienestar Mental, Salud",Free,Oro,Ciudad,PC,Semanal
2656,39,Masculino,Bajo,Universidad,"Deportes, Familia",VIP,Oro,Rural,Móvil,Diaria
2657,42,No Binario,Bajo,Doctorado,"Deportes, Familia",Premium,Bronce,Ciudad,PC,Mensual
2658,26,No Binario,Alto,Doctorado,Desarrollo Personal,Free,Plata,Ciudad,Móvil,Diaria
2659,24,Femenino,Medio,Postgrado,Deportes,VIP,Plata,Rural,Móvil,Mensual
2660,39,No Binario,Alto,Doctorado,"Bienestar Mental, Familia, Nutrición",Premium,Plata,Suburbio,PC,Semanal
2661,58,No Binario,Bajo,Universidad,Mascotas,Free,Oro,Suburbio,PC,Diaria
2662,55,Masculino,Alto,Secundaria,Nutrición,Free,Plata,Suburbio,PC,Semanal
2663,34,Femenino,Bajo,Postgrado,Deportes,Free,Bronce,Ciudad,Tablet,Diaria
2664,22,Prefiero no decir,Bajo,Universidad,"Deportes, Salud, Mascotas",Free,Bronce,Rural,Tablet,Mensual
2665,55,Femenino,Bajo,Secundaria,"Desarrollo Personal, Bienestar Mental",Free,Bronce,Suburbio,Tablet,Semanal
2666,45,Prefiero no decir,Medio,Doctorado,Nutrición,Premium,Bronce,Ciudad,Móvil,Diaria
2667,52,Femenino,Bajo,Doctorado,Nutrición,Premium,Bronce,Rural,Móvil,Semanal
2668,54,No Binario,Bajo,Secundaria,"Familia, Bienestar Mental",Free,Plata,Suburbio,Móvil,Mensual
2669,33,Femenino,Alto,Postgrado,"Deportes, Desarrollo Personal",Free,Bronce,Rural,PC,Semanal
2670,39,No Binario,Alto,Doctorado,"Bienestar Mental, Desarrollo Personal",Free,Oro,Rural,PC,Diaria
2671,49,No Binario,Medio,Universidad,"Bienestar Mental, Nutrición, Deportes",Premium,Plata,Suburbio,Móvil,Mensual
2672,18,Masculino,Medio,Postgrado,"Mascotas, Salud, Nutrición",Free,Plata,Suburbio,Móvil,Diaria
2673,60,Prefiero no decir,Bajo,Secundaria,"Bienestar Mental, Desarrollo Personal, Salud",Free,Oro,Ciudad,Móvil,Mensual
2674,34,No Binario,Bajo,Postgrado,Familia,VIP,Plata,Ciudad,Tablet,Mensual
2675,62,No Binario,Alto,Secundaria,Deportes,Free,Plata,Suburbio,Tablet,Semanal
2676,57,Femenino,Medio,Universidad,"Familia, Desarrollo Personal, Bienestar Mental",Premium,Plata,Ciudad,Tablet,Mensual
2677,48,Masculino,Medio,Doctorado,"Familia, Desarrollo Personal",Premium,Plata,Rural,Tablet,Mensual
2678,33,Femenino,Bajo,Doctorado,Deportes,Premium,Oro,Rural,Móvil,Diaria
2679,23,Masculino,Alto,Universidad,"Deportes, Mascotas, Nutrición",Premium,Oro,Ciudad,Móvil,Mensual
2680,25,Masculino,Medio,Secundaria,Bienestar Mental,VIP,Oro,Suburbio,Tablet,Diaria
2681,47,No Binario,Medio,Secundaria,"Salud, Bienestar Mental, Desarrollo Personal",Premium,Plata,Suburbio,Tablet,Semanal
2682,46,Masculino,Bajo,Universidad,"Salud, Desarrollo Personal",Free,Bronce,Ciudad,Móvil,Semanal
2683,23,No Binario,Bajo,Universidad,"Salud, Mascotas",VIP,Bronce,Ciudad,Móvil,Semanal
2684,43,Masculino,Medio,Universidad,"Familia, Salud",Premium,Bronce,Ciudad,Tablet,Mensual
2685,56,Femenino,Bajo,Postgrado,"Desarrollo Personal, Salud",Free,Plata,Rural,Tablet,Semanal
2686,35,Femenino,Bajo,Secundaria,"Mascotas, Salud",Free,Plata,Rural,Móvil,Mensual
2687,19,Masculino,Medio,Universidad,"Mascotas, Familia, Nutrición",VIP,Plata,Rural,PC,Mensual
2688,54,Masculino,Bajo,Universidad,"Deportes, Desarrollo Personal, Familia",Free,Oro,Suburbio,Móvil,Diaria
2689,35,Femenino,Alto,Doctorado,"Desarrollo Personal, Bienestar Mental",Premium,Oro,Suburbio,PC,Mensual
2690,58,Prefiero no decir,Bajo,Doctorado,Familia,VIP,Bronce,Ciudad,PC,Mensual
2691,31,Femenino,Medio,Universidad,"Deportes, Mascotas, Nutrición",Premium,Bronce,Suburbio,PC,Semanal
2692,19,No Binario,Alto,Postgrado,"Salud, Mascotas",Premium,Oro,Rural,Tablet,Diaria
2693,61,Femenino,Alto,Doctorado,"Salud, Deportes",Free,Oro,Ciudad,PC,Semanal
2694,47,Prefiero no decir,Bajo,Doctorado,Bienestar Mental,VIP,Bronce,Rural,PC,Semanal
2695,42,No Binario,Bajo,Doctorado,"Nutrición, Salud",Premium,Plata,Suburbio,Móvil,Diaria
2696,29,No Binario,Bajo,Doctorado,"Mascotas, Desarrollo Personal, Familia",Free,Oro,Ciudad,Tablet,Diaria
2697,42,Masculino,Medio,Universidad,"Bienestar Mental, Mascotas",Free,Plata,Suburbio,PC,Diaria
2698,63,Masculino,Alto,Secundaria,"Mascotas, Nutrición, Desarrollo Personal",VIP,Oro,Rural,PC,Mensual
2699,50,Masculino,Alto,Postgrado,Deportes,Free,Bronce,Suburbio,PC,Semanal
2700,44,Masculino,Medio,Postgrado,Mascotas,VIP,Bronce,Suburbio,Móvil,Diaria
2701,45,No Binario,Medio,Secundaria,Desarrollo Personal,Free,Oro,Rural,Tablet,Mensual
2702,48,Femenino,Alto,Postgrado,"Familia, Salud",VIP,Plata,Ciudad,Móvil,Diaria
2703,54,Masculino,Alto,Postgrado,"Bienestar Mental, Nutrición",VIP,Oro,Suburbio,Tablet,Diaria
2704,30,Prefiero no decir,Alto,Doctorado,Salud,Free,Oro,Suburbio,Móvil,Diaria
2705,19,No Binario,Medio,Doctorado,"Salud, Nutrición, Mascotas",Free,Bronce,Suburbio,PC,Mensual
2706,18,Prefiero no decir,Alto,Universidad,Familia,VIP,Oro,Suburbio,Tablet,Diaria
2707,60,No Binario,Alto,Secundaria,"Desarrollo Personal, Nutrición",VIP,Plata,Suburbio,Tablet,Semanal
2708,23,No Binario,Alto,Secundaria,"Bienestar Mental, Deportes",Premium,Plata,Rural,PC,Semanal
2709,32,Femenino,Alto,Universidad,"Nutrición, Salud",Premium,Bronce,Rural,PC,Mensual
2710,49,Femenino,Medio,Universidad,"Salud, Deportes, Familia",VIP,Oro,Rural,Móvil,Diaria
2711,18,No Binario,Alto,Universidad,"Bienestar Mental, Familia, Deportes",Free,Oro,Ciudad,PC,Mensual
2712,39,Femenino,Bajo,Secundaria,"Nutrición, Deportes, Bienestar Mental",Premium,Oro,Rural,Móvil,Mensual
2713,20,Prefiero no decir,Medio,Universidad,"Familia, Desarrollo Personal",VIP,Plata,Ciudad,PC,Mensual
2714,47,Femenino,Alto,Postgrado,Bienestar Mental,VIP,Bronce,Rural,Tablet,Diaria
2715,37,Prefiero no decir,Medio,Secundaria,"Familia, Deportes",Premium,Plata,Suburbio,Móvil,Semanal
2716,45,Masculino,Alto,Postgrado,"Desarrollo Personal, Salud, Bienestar Mental",Free,Oro,Rural,PC,Semanal
2717,60,Femenino,Alto,Doctorado,"Salud, Mascotas, Familia",Premium,Plata,Suburbio,PC,Semanal
2718,18,Prefiero no decir,Medio,Doctorado,Bienestar Mental,Premium,Bronce,Suburbio,Tablet,Semanal
2719,36,Masculino,Medio,Doctorado,Nutrición,Free,Oro,Rural,PC,Semanal
2720,37,Femenino,Medio,Universidad,"Deportes, Salud, Mascotas",Free,Bronce,Suburbio,PC,Semanal
2721,33,No Binario,Alto,Doctorado,Desarrollo Personal,Premium,Bronce,Rural,PC,Diaria
2722,41,Prefiero no decir,Bajo,Secundaria,"Bienestar Mental, Desarrollo Personal",Free,Oro,Suburbio,Tablet,Mensual
2723,56,Prefiero no decir,Alto,Doctorado,"Salud, Nutrición",Premium,Oro,Rural,Tablet,Diaria
2724,32,Femenino,Bajo,Doctorado,Familia,Premium,Oro,Rural,PC,Semanal
2725,18,Femenino,Alto,Postgrado,"Mascotas, Nutrición, Bienestar Mental",Premium,Oro,Rural,PC,Diaria
2726,49,Prefiero no decir,Bajo,Postgrado,"Salud, Nutrición",Free,Oro,Rural,Tablet,Diaria
2727,21,Femenino,Alto,Postgrado,"Mascotas, Nutrición, Familia",Premium,Plata,Suburbio,PC,Mensual
2728,58,Femenino,Alto,Secundaria,Nutrición,Premium,Oro,Suburbio,Tablet,Semanal
2729,33,Masculino,Bajo,Postgrado,"Desarrollo Personal, Familia",Free,Oro,Suburbio,Tablet,Mensual
2730,32,Masculino,Alto,Secundaria,"Deportes, Mascotas",Premium,Bronce,Rural,PC,Semanal
2731,19,Masculino,Alto,Doctorado,"Nutrición, Salud",Free,Plata,Rural,Tablet,Semanal
2732,64,Masculino,Medio,Secundaria,"Salud, Nutrición, Mascotas",Premium,Oro,Rural,Tablet,Mensual
2733,60,No Binario,Alto,Postgrado,"Nutrición, Deportes, Mascotas",Free,Oro,Rural,Móvil,Mensual
2734,25,No Binario,Medio,Doctorado,"Bienestar Mental, Deportes, Mascotas",Premium,Oro,Ciudad,Móvil,Semanal
2735,23,Femenino,Bajo,Universidad,Desarrollo Personal,VIP,Plata,Suburbio,Móvil,Mensual
2736,24,No Binario,Alto,Universidad,"Deportes, Bienestar Mental, Mascotas",Premium,Oro,Ciudad,Tablet,Diaria
2737,41,No Binario,Bajo,Doctorado,Desarrollo Personal,Premium,Bronce,Suburbio,PC,Semanal
2738,35,Femenino,Medio,Secundaria,Deportes,Premium,Plata,Rural,Tablet,Diaria
2739,56,Masculino,Bajo,Universidad,"Desarrollo Personal, Familia, Mascotas",Premium,Oro,Suburbio,PC,Mensual
2740,29,Femenino,Medio,Doctorado,"Deportes, Mascotas, Bienestar Mental",Premium,Bronce,Ciudad,Tablet,Semanal
2741,33,Prefiero no decir,Alto,Universidad,"Desarrollo Personal, Mascotas",Premium,Oro,Ciudad,Tablet,Mensual
2742,33,No Binario,Medio,Universidad,"Desarrollo Personal, Nutrición",Premium,Bronce,Suburbio,Tablet,Diaria
2743,23,Masculino,Bajo,Postgrado,Salud,Premium,Bronce,Ciudad,Tablet,Mensual
2744,56,Masculino,Medio,Postgrado,"Desarrollo Personal, Bienestar Mental",Premium,Bronce,Ciudad,PC,Semanal
2745,61,Femenino,Alto,Secundaria,"Familia, Desarrollo Personal, Bienestar Mental",Free,Plata,Suburbio,Móvil,Diaria
2746,62,No Binario,Alto,Doctorado,"Desarrollo Personal, Bienestar Mental",Premium,Bronce,Suburbio,Móvil,Diaria
2747,19,Femenino,Medio,Postgrado,"Nutrición, Bienestar Mental, Salud",Free,Bronce,Suburbio,Tablet,Diaria
2748,39,No Binario,Bajo,Doctorado,Familia,VIP,Bronce,Suburbio,Tablet,Semanal
2749,53,No Binario,Medio,Secundaria,"Nutrición, Mascotas, Familia",Free,Oro,Ciudad,Tablet,Semanal
2750,42,Masculino,Medio,Secundaria,"Desarrollo Personal, Salud, Nutrición",Premium,Bronce,Ciudad,Tablet,Mensual
2751,62,No Binario,Bajo,Universidad,"Nutrición, Desarrollo Personal, Salud",Premium,Plata,Ciudad,PC,Mensual
2752,32,No Binario,Alto,Secundaria,"Desarrollo Personal, Mascotas, Familia",Premium,Bronce,Ciudad,PC,Diaria
2753,21,No Binario,Alto,Doctorado,"Salud, Familia",Free,Bronce,Rural,PC,Mensual
2754,59,No Binario,Bajo,Universidad,"Bienestar Mental, Desarrollo Personal",Premium,Plata,Rural,PC,Diaria
2755,24,Femenino,Alto,Postgrado,Bienestar Mental,VIP,Oro,Ciudad,PC,Mensual
2756,57,Masculino,Alto,Doctorado,"Nutrición, Familia",Free,Plata,Ciudad,Tablet,Semanal
2757,52,Masculino,Bajo,Universidad,Salud,Free,Oro,Ciudad,Tablet,Diaria
2758,33,Masculino,Medio,Universidad,"Salud, Mascotas, Familia",Free,Bronce,Suburbio,PC,Diaria
2759,44,Femenino,Medio,Secundaria,"Salud, Bienestar Mental, Deportes",Free,Bronce,Rural,PC,Semanal
2760,63,Masculino,Alto,Universidad,Desarrollo Personal,Premium,Bronce,Rural,PC,Semanal
2761,46,Masculino,Alto,Postgrado,Desarrollo Personal,Free,Oro,Suburbio,Móvil,Diaria
2762,48,Femenino,Alto,Universidad,"Familia, Deportes",VIP,Bronce,Ciudad,Móvil,Mensual
2763,24,Masculino,Alto,Doctorado,Salud,VIP,Bronce,Suburbio,Tablet,Semanal
2764,33,Masculino,Medio,Secundaria,"Familia, Mascotas",VIP,Bronce,Suburbio,Móvil,Semanal
2765,30,Prefiero no decir,Medio,Universidad,"Familia, Nutrición, Deportes",Free,Bronce,Ciudad,Tablet,Diaria
2766,62,No Binario,Bajo,Universidad,"Desarrollo Personal, Salud, Familia",Premium,Bronce,Rural,Tablet,Diaria
2767,54,No Binario,Alto,Doctorado,"Deportes, Nutrición",Free,Oro,Rural,PC,Diaria
2768,63,Masculino,Bajo,Doctorado,Bienestar Mental,Free,Plata,Ciudad,PC,Diaria
2769,35,Masculino,Medio,Doctorado,Mascotas,VIP,Plata,Suburbio,PC,Mensual
2770,64,Masculino,Bajo,Universidad,Desarrollo Personal,VIP,Oro,Ciudad,Móvil,Semanal
2771,37,Femenino,Medio,Postgrado,Nutrición,Free,Oro,Rural,PC,Diaria
2772,23,Prefiero no decir,Medio,Doctorado,"Bienestar Mental, Mascotas",VIP,Plata,Suburbio,PC,Mensual
2773,38,Femenino,Bajo,Secundaria,Mascotas,Premium,Oro,Ciudad,Tablet,Diaria
2774,46,Femenino,Medio,Postgrado,"Deportes, Salud, Nutrición",VIP,Bronce,Suburbio,Tablet,Mensual
2775,28,Masculino,Medio,Universidad,"Bienestar Mental, Familia",Premium,Plata,Rural,PC,Mensual
2776,34,Masculino,Alto,Secundaria,Familia,Free,Plata,Suburbio,Tablet,Mensual
2777,57,Masculino,Alto,Secundaria,Bienestar Mental,Premium,Bronce,Rural,Tablet,Semanal
2778,58,Femenino,Bajo,Doctorado,"Familia, Nutrición, Mascotas",VIP,Bronce,Suburbio,PC,Semanal
2779,52,Prefiero no decir,Medio,Doctorado,Salud,VIP,Bronce,Rural,Móvil,Mensual
2780,33,No Binario,Medio,Doctorado,Familia,Premium,Oro,Ciudad,PC,Diaria
2781,64,Prefiero no decir,Medio,Postgrado,Bienestar Mental,Premium,Oro,Suburbio,PC,Mensual
2782,49,No Binario,Alto,Doctorado,Mascotas,Premium,Oro,Suburbio,Tablet,Semanal
2783,61,Masculino,Medio,Postgrado,"Nutrición, Bienestar Mental, Salud",VIP,Plata,Rural,Móvil,Semanal
2784,48,Masculino,Alto,Postgrado,"Familia, Deportes",Premium,Oro,Ciudad,Móvil,Diaria
2785,59,Prefiero no decir,Alto,Postgrado,"Familia, Mascotas, Deportes",Free,Oro,Suburbio,Móvil,Mensual
2786,46,Masculino,Bajo,Secundaria,Mascotas,Premium,Oro,Suburbio,Móvil,Semanal
2787,42,Masculino,Alto,Doctorado,"Desarrollo Personal, Bienestar Mental",VIP,Plata,Suburbio,Móvil,Mensual
2788,49,Prefiero no decir,Bajo,Universidad,"Deportes, Nutrición, Salud",VIP,Bronce,Rural,PC,Semanal
2789,25,Prefiero no decir,Bajo,Doctorado,Desarrollo Personal,Premium,Bronce,Ciudad,Tablet,Diaria
2790,25,No Binario,Medio,Secundaria,"Mascotas, Nutrición",VIP,Plata,Rural,Móvil,Diaria
2791,25,Masculino,Alto,Universidad,"Mascotas, Nutrición",Free,Oro,Suburbio,PC,Mensual
2792,55,Masculino,Alto,Universidad,"Deportes, Mascotas",VIP,Plata,Rural,Móvil,Mensual
2793,19,Femenino,Medio,Postgrado,"Desarrollo Personal, Familia, Nutrición",VIP,Plata,Ciudad,Tablet,Semanal
2794,59,Masculino,Alto,Doctorado,Nutrición,VIP,Bronce,Suburbio,Móvil,Diaria
2795,60,Prefiero no decir,Alto,Postgrado,"Deportes, Nutrición, Salud",Premium,Plata,Rural,Móvil,Diaria
2796,53,No Binario,Medio,Secundaria,Deportes,VIP,Plata,Suburbio,Móvil,Semanal
2797,27,Masculino,Alto,Universidad,"Nutrición, Mascotas, Salud",Premium,Plata,Ciudad,PC,Diaria
2798,36,Masculino,Alto,Universidad,Bienestar Mental,Free,Oro,Rural,Móvil,Semanal
2799,58,Prefiero no decir,Alto,Doctorado,"Salud, Desarrollo Personal, Nutrición",Premium,Oro,Suburbio,Móvil,Diaria
2800,32,Prefiero no decir,Medio,Doctorado,Salud,VIP,Plata,Ciudad,Móvil,Mensual
2801,61,Prefiero no decir,Medio,Postgrado,Mascotas,VIP,Oro,Ciudad,Móvil,Semanal
2802,26,No Binario,Alto,Universidad,Deportes,Free,Oro,Suburbio,Tablet,Mensual
2803,51,Femenino,Bajo,Secundaria,Desarrollo Personal,Free,Oro,Ciudad,Móvil,Mensual
2804,26,Masculino,Alto,Secundaria,"Mascotas, Nutrición",Free,Bronce,Suburbio,Móvil,Mensual
2805,55,Masculino,Bajo,Secundaria,Nutrición,VIP,Bronce,Suburbio,Tablet,Mensual
2806,55,Masculino,Medio,Universidad,"Salud, Deportes",VIP,Bronce,Rural,Tablet,Diaria
2807,24,Masculino,Bajo,Secundaria,"Desarrollo Personal, Nutrición",Free,Bronce,Suburbio,Móvil,Diaria
