user_id,genero,intereses,edad_category
3187,Masculino,Mascotas,18-29
3188,Prefiero no decir,"Familia, Salud",30-41
3189,Prefiero no decir,Nutrición,42-53
3190,Femenino,"Deportes, Bienestar Mental, Nutrición",54-65
3191,Masculino,Familia,30-41
3192,Masculino,Salud,42-53
3193,Prefiero no decir,"Familia, Mascotas, Nutrición",30-41
3194,No Binario,Bienestar Mental,18-29
3195,Femenino,"Nutrición, Mascotas, Desarrollo Personal",54-65
3196,Femenino,Deportes,30-41
3197,No Binario,Bienestar Mental,54-65
3198,Femenino,"Desarrollo Personal, Familia",42-53
3199,Masculino,"Familia, Bienestar Mental",54-65
3200,Prefiero no decir,"Salud, Bienestar Mental, Desarrollo Personal",18-29
3201,Prefiero no decir,"Bienestar Mental, Salud",30-41
3202,Masculino,Salud,42-53
3203,Masculino,"Nutrición, Familia",18-29
3204,Masculino,Bienestar Mental,18-29
3205,No Binario,"Familia, Nutrición",54-65
3206,Masculino,Mascotas,42-53
3207,Masculino,Salud,54-65
3208,Masculino,"Familia, Nutrición, Desarrollo Personal",42-53
3209,Femenino,"Salud, Deportes",42-53
3210,Prefiero no decir,Salud,30-41
3211,Femenino,"Familia, Mascotas",42-53
3212,Femenino,"Salud, Deportes",30-41
3213,No Binario,Familia,30-41
3214,Femenino,Familia,42-53
3215,Femenino,"Mascotas, Nutrición",42-53
3216,Prefiero no decir,"Familia, Desarrollo Personal",30-41
3217,Prefiero no decir,Bienestar Mental,54-65
3218,Masculino,Familia,30-41
3219,No Binario,"Mascotas, Deportes, Nutrición",30-41
3220,No Binario,"Desarrollo Personal, Nutrición",30-41
3221,Masculino,"Deportes, Salud, Bienestar Mental",18-29
3222,Femenino,"Deportes, Mascotas, Nutrición",54-65
3223,Masculino,Deportes,42-53
3224,Femenino,"Desarrollo Personal, Familia, Salud",18-29
3225,Masculino,"Nutrición, Bienestar Mental, Salud",42-53
3226,Femenino,"Mascotas, Salud",42-53
3227,Masculino,Familia,18-29
3228,Prefiero no decir,Familia,54-65
3229,Femenino,"Salud, Desarrollo Personal, Bienestar Mental",18-29
3230,Prefiero no decir,"Nutrición, Deportes",30-41
3231,Prefiero no decir,"Nutrición, Deportes",54-65
3232,No Binario,"Bienestar Mental, Desarrollo Personal",42-53
3233,No Binario,Deportes,30-41
3234,Masculino,"Bienestar Mental, Desarrollo Personal",42-53
3235,No Binario,Deportes,18-29
3236,Prefiero no decir,Mascotas,42-53
3237,Prefiero no decir,Nutrición,18-29
3238,Prefiero no decir,Mascotas,30-41
3239,Masculino,Nutrición,54-65
3240,Prefiero no decir,"Mascotas, Salud",54-65
3241,Masculino,"Bienestar Mental, Mascotas, Familia",30-41
3242,No Binario,"Deportes, Mascotas",18-29
3243,Femenino,Salud,30-41
3244,Femenino,Familia,42-53
3245,No Binario,Familia,30-41
3246,Prefiero no decir,"Familia, Mascotas",30-41
3247,No Binario,"Desarrollo Personal, Bienestar Mental",30-41
3248,Prefiero no decir,Desarrollo Personal,42-53
3249,Masculino,"Desarrollo Personal, Nutrición, Salud",42-53
3250,Femenino,"Bienestar Mental, Nutrición",18-29
3251,Prefiero no decir,"Deportes, Bienestar Mental, Desarrollo Personal",30-41
3252,Femenino,"Mascotas, Familia",30-41
3253,Femenino,"Salud, Familia, Desarrollo Personal",30-41
3254,No Binario,"Salud, Familia",30-41
3255,Masculino,"Bienestar Mental, Desarrollo Personal, Nutrición",30-41
3256,Masculino,"Desarrollo Personal, Mascotas",18-29
3257,Masculino,Bienestar Mental,18-29
3258,No Binario,Mascotas,54-65
3259,No Binario,"Salud, Deportes",54-65
3260,No Binario,"Desarrollo Personal, Familia, Nutrición",42-53
3261,Femenino,Desarrollo Personal,18-29
3262,Prefiero no decir,Mascotas,54-65
3263,No Binario,"Deportes, Desarrollo Personal, Familia",18-29
3264,Femenino,Nutrición,18-29
3265,Masculino,"Desarrollo Personal, Nutrición",42-53
3266,Masculino,Familia,18-29
3267,Masculino,Deportes,18-29
3268,Prefiero no decir,"Bienestar Mental, Salud, Nutrición",18-29
3269,Prefiero no decir,"Deportes, Bienestar Mental",54-65
3270,No Binario,"Mascotas, Salud",42-53
3271,Prefiero no decir,Desarrollo Personal,54-65
3272,Prefiero no decir,Salud,42-53
3273,Prefiero no decir,Salud,18-29
3274,Prefiero no decir,"Bienestar Mental, Deportes",42-53
3275,Prefiero no decir,Mascotas,30-41
3276,Femenino,Mascotas,18-29
3277,Femenino,"Desarrollo Personal, Bienestar Mental",42-53
3278,Prefiero no decir,Deportes,18-29
3279,Femenino,"Bienestar Mental, Deportes, Nutrición",18-29
3280,No Binario,"Deportes, Familia, Bienestar Mental",18-29
3281,Masculino,Mascotas,42-53
3282,No Binario,"Desarrollo Personal, Bienestar Mental, Familia",18-29
3283,Masculino,"Bienestar Mental, Mascotas",18-29
3284,Masculino,"Familia, Desarrollo Personal",18-29
3285,No Binario,Salud,18-29
3286,Masculino,Familia,30-41
3287,Masculino,"Salud, Desarrollo Personal",30-41
3288,Masculino,Familia,54-65
3289,Masculino,Mascotas,42-53
3290,Femenino,"Mascotas, Deportes",54-65
3291,Prefiero no decir,Desarrollo Personal,30-41
3292,No Binario,"Familia, Mascotas",30-41
3293,Femenino,"Salud, Bienestar Mental",30-41
3294,Masculino,"Desarrollo Personal, Mascotas",18-29
3295,Masculino,Bienestar Mental,42-53
3296,No Binario,"Familia, Salud",30-41
3297,Femenino,"Deportes, Nutrición",18-29
3298,No Binario,Familia,54-65
3299,Prefiero no decir,"Familia, Nutrición, Desarrollo Personal",42-53
3300,Masculino,Familia,18-29
3301,Femenino,Salud,42-53
3302,Masculino,Desarrollo Personal,42-53
3303,No Binario,"Bienestar Mental, Nutrición",30-41
3304,No Binario,Mascotas,18-29
3305,Masculino,"Salud, Nutrición",42-53
3306,Masculino,Bienestar Mental,42-53
3307,Prefiero no decir,"Salud, Mascotas",54-65
3308,Prefiero no decir,Deportes,42-53
3309,Femenino,"Salud, Bienestar Mental",54-65
3310,Femenino,"Desarrollo Personal, Bienestar Mental",18-29
3311,Masculino,"Familia, Nutrición, Desarrollo Personal",42-53
3312,Prefiero no decir,Nutrición,54-65
3313,Masculino,"Nutrición, Mascotas",54-65
3314,Prefiero no decir,"Salud, Bienestar Mental",30-41
3315,Femenino,Nutrición,30-41
3316,Femenino,Familia,30-41
3317,Femenino,"Salud, Deportes, Mascotas",30-41
3318,Masculino,"Desarrollo Personal, Deportes",42-53
3319,Masculino,Mascotas,54-65
3320,No Binario,"Desarrollo Personal, Mascotas, Bienestar Mental",42-53
3321,Masculino,Familia,18-29
3322,Femenino,"Deportes, Bienestar Mental",30-41
3323,Femenino,"Desarrollo Personal, Familia",54-65
3324,Prefiero no decir,"Nutrición, Desarrollo Personal",42-53
3325,Masculino,Bienestar Mental,18-29
3326,No Binario,"Nutrición, Deportes, Salud",42-53
3327,No Binario,"Familia, Nutrición",18-29
3328,No Binario,"Familia, Nutrición, Salud",30-41
3329,Femenino,"Deportes, Familia, Desarrollo Personal",42-53
3330,Femenino,Bienestar Mental,30-41
3331,Prefiero no decir,Familia,18-29
3332,No Binario,"Nutrición, Deportes",54-65
3333,Prefiero no decir,Deportes,18-29
3334,Masculino,Bienestar Mental,30-41
3335,Masculino,"Salud, Desarrollo Personal",54-65
3336,No Binario,"Salud, Mascotas, Bienestar Mental",42-53
3337,Prefiero no decir,"Mascotas, Bienestar Mental, Desarrollo Personal",18-29
3338,Masculino,Mascotas,18-29
3339,Femenino,Salud,42-53
3340,Masculino,"Bienestar Mental, Mascotas",30-41
3341,Masculino,"Deportes, Desarrollo Personal",42-53
3342,No Binario,"Familia, Salud, Nutrición",42-53
3343,Masculino,"Bienestar Mental, Desarrollo Personal",30-41
3344,Prefiero no decir,Deportes,30-41
3345,Prefiero no decir,"Familia, Desarrollo Personal, Salud",18-29
3346,Prefiero no decir,"Bienestar Mental, Nutrición",42-53
3347,Masculino,"Mascotas, Desarrollo Personal, Salud",42-53
3348,Femenino,"Mascotas, Familia, Salud",18-29
3349,Masculino,Salud,54-65
3350,Prefiero no decir,"Nutrición, Desarrollo Personal, Mascotas",54-65
3351,No Binario,"Deportes, Desarrollo Personal, Salud",30-41
3352,Masculino,Mascotas,42-53
3353,Prefiero no decir,"Bienestar Mental, Mascotas, Salud",42-53
3354,Masculino,"Salud, Deportes",54-65
3355,No Binario,"Nutrición, Bienestar Mental, Desarrollo Personal",42-53
3356,Prefiero no decir,"Salud, Nutrición, Mascotas",30-41
3357,Masculino,"Familia, Mascotas, Bienestar Mental",30-41
3358,Masculino,"Mascotas, Desarrollo Personal, Deportes",18-29
3359,Prefiero no decir,"Familia, Mascotas, Desarrollo Personal",54-65
3360,Masculino,Mascotas,18-29
3361,Femenino,"Nutrición, Salud",54-65
3362,Femenino,"Bienestar Mental, Salud, Familia",18-29
3363,Prefiero no decir,Bienestar Mental,18-29
3364,Femenino,"Bienestar Mental, Salud",30-41
3365,Prefiero no decir,"Deportes, Desarrollo Personal, Bienestar Mental",42-53
3366,Prefiero no decir,Mascotas,30-41
3367,No Binario,"Bienestar Mental, Nutrición, Salud",54-65
3368,Masculino,"Deportes, Mascotas",54-65
3369,No Binario,"Desarrollo Personal, Nutrición, Bienestar Mental",42-53
3370,Femenino,"Deportes, Bienestar Mental, Desarrollo Personal",54-65
3371,No Binario,"Salud, Familia, Deportes",18-29
3372,Prefiero no decir,Deportes,30-41
3373,Masculino,"Bienestar Mental, Nutrición, Salud",18-29
3374,Prefiero no decir,"Familia, Salud, Desarrollo Personal",42-53
3375,Prefiero no decir,"Deportes, Nutrición",30-41
3376,No Binario,Desarrollo Personal,42-53
3377,Masculino,Familia,42-53
3378,Prefiero no decir,"Salud, Nutrición",42-53
3379,Masculino,Deportes,54-65
3380,Femenino,"Familia, Salud",42-53
3381,Femenino,"Familia, Desarrollo Personal",18-29
3382,Prefiero no decir,"Bienestar Mental, Desarrollo Personal",30-41
3383,No Binario,"Salud, Familia",30-41
3384,Masculino,Desarrollo Personal,42-53
3385,No Binario,Desarrollo Personal,30-41
3386,Prefiero no decir,"Mascotas, Familia",18-29
3387,Femenino,"Bienestar Mental, Desarrollo Personal, Nutrición",30-41
3388,No Binario,Mascotas,18-29
3389,Prefiero no decir,Familia,42-53
3390,Masculino,Bienestar Mental,18-29
3391,Masculino,"Desarrollo Personal, Salud",30-41
3392,Femenino,Mascotas,54-65
3393,No Binario,"Familia, Mascotas",54-65
3394,No Binario,"Deportes, Salud, Familia",18-29
3395,Femenino,Familia,42-53
3396,Masculino,"Deportes, Salud",18-29
3397,Masculino,Salud,30-41
3398,Masculino,Salud,54-65
3399,Femenino,"Desarrollo Personal, Salud, Bienestar Mental",18-29
3400,Prefiero no decir,"Bienestar Mental, Familia",54-65
3401,No Binario,Nutrición,42-53
3402,Femenino,"Mascotas, Deportes",54-65
3403,No Binario,Deportes,18-29
3404,Femenino,"Nutrición, Bienestar Mental, Deportes",54-65
3405,Femenino,"Bienestar Mental, Nutrición, Deportes",42-53
3406,Masculino,Deportes,30-41
3407,No Binario,Salud,18-29
3408,Prefiero no decir,Salud,54-65
3409,Masculino,"Desarrollo Personal, Bienestar Mental, Deportes",42-53
3410,Masculino,"Nutrición, Mascotas",42-53
3411,No Binario,"Bienestar Mental, Salud, Nutrición",54-65
3412,No Binario,"Bienestar Mental, Salud",42-53
3413,Masculino,"Salud, Desarrollo Personal",42-53
3414,Masculino,Deportes,42-53
3415,Prefiero no decir,"Familia, Nutrición",54-65
3416,Femenino,"Bienestar Mental, Familia",18-29
3417,No Binario,"Nutrición, Bienestar Mental, Familia",42-53
3418,Prefiero no decir,"Desarrollo Personal, Nutrición",18-29
3419,Prefiero no decir,"Desarrollo Personal, Familia",54-65
3420,No Binario,Nutrición,42-53
3421,Masculino,Desarrollo Personal,18-29
3422,Masculino,"Salud, Bienestar Mental, Familia",30-41
3423,Masculino,Deportes,18-29
3424,Prefiero no decir,"Familia, Mascotas, Desarrollo Personal",18-29
3425,Femenino,"Familia, Salud, Bienestar Mental",54-65
3426,Masculino,"Desarrollo Personal, Bienestar Mental, Deportes",18-29
3427,No Binario,"Bienestar Mental, Salud, Nutrición",42-53
3428,Prefiero no decir,"Desarrollo Personal, Deportes",42-53
3429,Femenino,"Desarrollo Personal, Mascotas",42-53
3430,Masculino,Bienestar Mental,18-29
3431,Femenino,"Deportes, Bienestar Mental",30-41
3432,Prefiero no decir,"Deportes, Nutrición, Desarrollo Personal",30-41
3433,Masculino,Nutrición,30-41
3434,Masculino,"Bienestar Mental, Familia, Desarrollo Personal",42-53
3435,Masculino,"Desarrollo Personal, Deportes, Familia",42-53
3436,Masculino,Mascotas,54-65
3437,Femenino,"Nutrición, Salud, Mascotas",30-41
3438,Femenino,Familia,42-53
3439,Femenino,Familia,30-41
3440,Femenino,"Deportes, Mascotas",42-53
3441,Prefiero no decir,"Bienestar Mental, Mascotas",18-29
3442,No Binario,Deportes,18-29
3443,Masculino,Mascotas,42-53
3444,No Binario,"Mascotas, Bienestar Mental",42-53
3445,Masculino,Mascotas,54-65
3446,Prefiero no decir,"Deportes, Bienestar Mental, Familia",42-53
3447,Prefiero no decir,"Salud, Mascotas, Bienestar Mental",30-41
3448,No Binario,"Familia, Desarrollo Personal, Mascotas",18-29
3449,Femenino,"Desarrollo Personal, Bienestar Mental, Mascotas",54-65
3450,Prefiero no decir,"Nutrición, Bienestar Mental",42-53
3451,Masculino,"Salud, Deportes, Mascotas",54-65
3452,Prefiero no decir,"Desarrollo Personal, Nutrición",30-41
3453,Femenino,"Nutrición, Desarrollo Personal",18-29
3454,Femenino,"Deportes, Familia, Salud",30-41
3455,No Binario,"Deportes, Familia",30-41
3456,Prefiero no decir,"Nutrición, Deportes",30-41
3457,Masculino,Familia,18-29
3458,No Binario,Salud,30-41
3459,Prefiero no decir,"Deportes, Familia",42-53
3460,No Binario,Bienestar Mental,54-65
3461,Femenino,"Salud, Bienestar Mental, Desarrollo Personal",42-53
3462,Prefiero no decir,"Familia, Deportes",54-65
3463,Femenino,"Desarrollo Personal, Bienestar Mental, Deportes",42-53
3464,Masculino,"Deportes, Mascotas, Desarrollo Personal",42-53
3465,Femenino,"Salud, Nutrición",54-65
3466,Masculino,Salud,42-53
3467,Prefiero no decir,"Nutrición, Mascotas",42-53
3468,Masculino,Bienestar Mental,54-65
3469,Femenino,Nutrición,18-29
3470,Prefiero no decir,"Bienestar Mental, Desarrollo Personal",54-65
3471,Masculino,Salud,54-65
3472,Prefiero no decir,"Bienestar Mental, Mascotas, Nutrición",54-65
3473,No Binario,"Nutrición, Bienestar Mental, Mascotas",30-41
3474,Prefiero no decir,Desarrollo Personal,18-29
3475,Femenino,"Mascotas, Familia, Nutrición",30-41
3476,Prefiero no decir,"Bienestar Mental, Familia",18-29
3477,Femenino,"Mascotas, Deportes, Desarrollo Personal",30-41
3478,No Binario,"Desarrollo Personal, Mascotas, Salud",30-41
3479,Femenino,"Bienestar Mental, Nutrición",18-29
3480,Masculino,"Familia, Salud, Bienestar Mental",54-65
3481,Femenino,Mascotas,42-53
3482,Femenino,"Familia, Desarrollo Personal",42-53
3483,Prefiero no decir,"Nutrición, Deportes, Bienestar Mental",18-29
3484,Prefiero no decir,"Nutrición, Mascotas",30-41
3485,Masculino,Deportes,30-41
3486,Femenino,"Familia, Nutrición, Mascotas",42-53
3487,Masculino,"Mascotas, Salud",42-53
3488,Femenino,"Salud, Desarrollo Personal",30-41
3489,No Binario,"Deportes, Bienestar Mental, Nutrición",18-29
3490,Femenino,"Mascotas, Nutrición",18-29
3491,Prefiero no decir,"Nutrición, Bienestar Mental",54-65
3492,Femenino,"Mascotas, Bienestar Mental",42-53
3493,Masculino,"Salud, Nutrición",18-29
3494,No Binario,"Familia, Bienestar Mental, Deportes",30-41
3495,Femenino,"Nutrición, Deportes",42-53
3496,Femenino,Familia,42-53
3497,Masculino,"Familia, Mascotas",18-29
3498,Masculino,Nutrición,42-53
3499,Femenino,"Nutrición, Salud, Deportes",54-65
3500,No Binario,Mascotas,42-53
3501,Masculino,Nutrición,42-53
3502,Femenino,"Nutrición, Mascotas, Salud",18-29
3503,Femenino,Deportes,42-53
3504,Masculino,"Nutrición, Deportes, Familia",54-65
3505,Femenino,"Bienestar Mental, Nutrición",30-41
3506,Masculino,"Desarrollo Personal, Mascotas",18-29
3507,Femenino,"Nutrición, Mascotas, Familia",54-65
3508,Prefiero no decir,"Nutrición, Salud, Mascotas",54-65
3509,Femenino,Bienestar Mental,18-29
3510,Masculino,Nutrición,18-29
3511,Prefiero no decir,Bienestar Mental,18-29
3512,Femenino,Deportes,54-65
3513,Prefiero no decir,Familia,42-53
3514,Femenino,Familia,54-65
3515,Prefiero no decir,"Salud, Nutrición",54-65
3516,Prefiero no decir,"Salud, Nutrición, Mascotas",42-53
3517,Prefiero no decir,"Mascotas, Desarrollo Personal",54-65
3518,Femenino,"Mascotas, Nutrición, Deportes",30-41
3519,No Binario,Deportes,18-29
3520,No Binario,Mascotas,54-65
3521,Prefiero no decir,Bienestar Mental,30-41
3522,Masculino,"Salud, Desarrollo Personal, Deportes",30-41
3523,Masculino,"Desarrollo Personal, Mascotas, Nutrición",54-65
3524,No Binario,"Bienestar Mental, Salud",42-53
3525,No Binario,"Desarrollo Personal, Deportes, Salud",30-41
3526,Femenino,Salud,30-41
3527,No Binario,"Familia, Deportes",18-29
3528,Femenino,Salud,30-41
3529,No Binario,"Familia, Nutrición",18-29
3530,Femenino,Salud,18-29
3531,Masculino,"Desarrollo Personal, Salud, Bienestar Mental",42-53
3532,Femenino,Mascotas,42-53
3533,Masculino,Deportes,54-65
3534,Prefiero no decir,"Mascotas, Desarrollo Personal",54-65
3535,Femenino,"Desarrollo Personal, Bienestar Mental, Deportes",30-41
3536,Masculino,"Desarrollo Personal, Deportes",30-41
3537,No Binario,Deportes,54-65
3538,Masculino,"Nutrición, Desarrollo Personal",18-29
3539,No Binario,Nutrición,18-29
3540,Masculino,"Salud, Mascotas, Desarrollo Personal",30-41
3541,Femenino,"Desarrollo Personal, Bienestar Mental, Familia",18-29
3542,Femenino,"Bienestar Mental, Desarrollo Personal",18-29
3543,No Binario,"Bienestar Mental, Familia, Desarrollo Personal",42-53
3544,No Binario,"Nutrición, Familia, Bienestar Mental",42-53
3545,No Binario,Bienestar Mental,30-41
3546,No Binario,"Deportes, Desarrollo Personal",18-29
3547,Prefiero no decir,"Bienestar Mental, Salud",18-29
3548,Masculino,Salud,42-53
3549,Prefiero no decir,"Salud, Deportes, Mascotas",42-53
3550,Femenino,"Deportes, Desarrollo Personal, Salud",30-41
3551,No Binario,"Mascotas, Familia, Desarrollo Personal",54-65
3552,No Binario,Desarrollo Personal,42-53
3553,No Binario,Bienestar Mental,18-29
3554,No Binario,Mascotas,42-53
3555,Prefiero no decir,"Salud, Nutrición, Desarrollo Personal",18-29
3556,No Binario,Deportes,18-29
3557,No Binario,"Familia, Mascotas, Nutrición",42-53
3558,Femenino,"Familia, Salud, Nutrición",42-53
3559,Masculino,"Deportes, Salud, Desarrollo Personal",30-41
3560,Prefiero no decir,"Desarrollo Personal, Mascotas, Bienestar Mental",54-65
3561,Femenino,Deportes,30-41
3562,Femenino,"Familia, Nutrición, Deportes",30-41
3563,No Binario,Desarrollo Personal,42-53
3564,Femenino,Familia,30-41
3565,Masculino,"Desarrollo Personal, Bienestar Mental, Nutrición",30-41
3566,No Binario,Nutrición,42-53
3567,Prefiero no decir,"Mascotas, Bienestar Mental",54-65
3568,No Binario,Familia,30-41
3569,No Binario,Nutrición,30-41
3570,Femenino,"Mascotas, Bienestar Mental",30-41
3571,No Binario,"Nutrición, Bienestar Mental",42-53
3572,Masculino,"Salud, Familia",42-53
3573,Femenino,"Salud, Deportes, Desarrollo Personal",54-65
3574,Prefiero no decir,"Mascotas, Deportes, Familia",30-41
3575,Masculino,Familia,54-65
3576,Prefiero no decir,"Desarrollo Personal, Salud, Nutrición",54-65
3577,Masculino,Bienestar Mental,18-29
3578,No Binario,"Desarrollo Personal, Bienestar Mental, Nutrición",18-29
3579,Prefiero no decir,"Bienestar Mental, Nutrición, Mascotas",42-53
3580,No Binario,Nutrición,30-41
3581,Masculino,Desarrollo Personal,18-29
3582,Femenino,Desarrollo Personal,54-65
3583,Femenino,"Mascotas, Bienestar Mental, Familia",42-53
3584,Masculino,"Salud, Familia, Deportes",42-53
3585,Masculino,"Mascotas, Nutrición",18-29
3586,No Binario,Deportes,54-65
3587,Masculino,Nutrición,18-29
3588,Femenino,"Salud, Desarrollo Personal, Deportes",42-53
3589,Femenino,"Deportes, Salud",42-53
3590,Femenino,"Mascotas, Bienestar Mental",54-65
3591,Femenino,Desarrollo Personal,18-29
3592,Prefiero no decir,"Mascotas, Desarrollo Personal, Familia",42-53
3593,No Binario,"Salud, Desarrollo Personal",30-41
3594,Masculino,"Desarrollo Personal, Bienestar Mental",30-41
3595,No Binario,"Familia, Deportes",54-65
3596,No Binario,"Mascotas, Bienestar Mental, Desarrollo Personal",42-53
3597,Prefiero no decir,Deportes,42-53
